{
    OptimKey(kind='main', metric='loss', evalset='train', sampler='sgd', eta=0.25, T=10, N=10): 	 { "mean":2.153294086456299, "stdv":0.05736219882965088, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='train', sampler='sde', eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.31670000000000004, "stdv":0.09844343553533676, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='train', sampler='sde', eta=0.1, T=10, N=10): 	 { "mean":0.3157, "stdv":0.09779320017260912, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='train', sampler='sde', eta=0.05, T=10, N=10): 	 { "mean":0.31389999999999996, "stdv":0.0973488058478377, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sgd', eta=0.25, T=10, N=10): 	 { "mean":0.102225, "stdv":0.05100906169495769, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sgd', eta=0.2, T=10, N=10): 	 { "mean":0.102, "stdv":0.05074199444247339, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sgd', eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.102, "stdv":0.05097548430373173, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sgd', eta=0.1, T=10, N=10): 	 { "mean":0.10172500000000001, "stdv":0.05122401170349701, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sgd', eta=0.05, T=10, N=10): 	 { "mean":0.10155000000000002, "stdv":0.05091755591149284, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sde', eta=0.25, T=10, N=10): 	 { "mean":0.10180000000000002, "stdv":0.04879047038100781, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sde', eta=0.2, T=10, N=10): 	 { "mean":0.1018, "stdv":0.0485078344187823, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sde', eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.10175, "stdv":0.04885629437442017, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sde', eta=0.1, T=10, N=10): 	 { "mean":0.1015, "stdv":0.048826222462934804, "nb_samples":1000 },
    OptimKey(kind='main', metric='acc', evalset='test', sampler='sde', eta=0.05, T=10, N=10): 	 { "mean":0.101325, "stdv":0.0488504797827002, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sgd', 'sde'), eta=0.25, T=10, N=10): 	 { "mean":-0.15877197682857513, "stdv":0.06634169071912766, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sgd', 'sde'), eta=0.2, T=10, N=10): 	 { "mean":-0.12887412309646606, "stdv":0.054310142993927, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sgd', 'sde'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.09803569316864014, "stdv":0.04165202006697655, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sgd', 'sde'), eta=0.1, T=10, N=10): 	 { "mean":-0.06626663357019424, "stdv":0.028371552005410194, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sgd', 'sde'), eta=0.05, T=10, N=10): 	 { "mean":-0.0335816852748394, "stdv":0.014480967074632645, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sde', 'sgd'), eta=0.25, T=10, N=10): 	 { "mean":-0.15606184303760529, "stdv":0.06618404388427734, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sde', 'sgd'), eta=0.2, T=10, N=10): 	 { "mean":-0.12690788507461548, "stdv":0.054257944226264954, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sde', 'sgd'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.09675387293100357, "stdv":0.04168875515460968, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sde', 'sgd'), eta=0.1, T=10, N=10): 	 { "mean":-0.06556838750839233, "stdv":0.02845834754407406, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler=('sde', 'sgd'), eta=0.05, T=10, N=10): 	 { "mean":-0.03332456946372986, "stdv":0.014560210518538952, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=0.25, T=10, N=10): 	 { "mean":-0.15848025679588318, "stdv":0.06645316630601883, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=0.2, T=10, N=10): 	 { "mean":-0.1286545991897583, "stdv":0.05434330180287361, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.0978938490152359, "stdv":0.041641369462013245, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=0.1, T=10, N=10): 	 { "mean":-0.06619559973478317, "stdv":0.028344715014100075, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=0.05, T=10, N=10): 	 { "mean":-0.033562131226062775, "stdv":0.014459400437772274, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.155070498585701, "stdv":0.0633106678724289, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.15238291025161743, "stdv":0.060719653964042664, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.1504819095134735, "stdv":0.05879383534193039, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.14943084120750427, "stdv":0.05764357000589371, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":-0.1320643573999405, "stdv":0.057693030685186386, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.12596702575683594, "stdv":0.05154864862561226, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.12406602501869202, "stdv":0.049445897340774536, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.12301495671272278, "stdv":0.04817323759198189, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":-0.10399119555950165, "stdv":0.04839298501610756, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":-0.10058143734931946, "stdv":0.04474516212940216, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.09599285572767258, "stdv":0.03925615921616554, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.09494178742170334, "stdv":0.03777966648340225, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":-0.07419394701719284, "stdv":0.03891483321785927, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":-0.07078419625759125, "stdv":0.03483171388506889, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.0680966004729271, "stdv":0.03123035840690136, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.06514453887939453, "stdv":0.026475848630070686, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":-0.04261154308915138, "stdv":0.030221939086914062, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":-0.039201777428388596, "stdv":0.02557304874062538, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.03651419281959534, "stdv":0.0211822297424078, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sgd', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":-0.034613195806741714, "stdv":0.017304634675383568, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=0.25, T=10, N=10): 	 { "mean":-0.15635356307029724, "stdv":0.06628483533859253, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=0.2, T=10, N=10): 	 { "mean":-0.12712740898132324, "stdv":0.05436496436595917, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=0.15000000000000002, T=10, N=10): 	 { "mean":-0.09689570963382721, "stdv":0.04177979379892349, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=0.1, T=10, N=10): 	 { "mean":-0.06563940644264221, "stdv":0.028520548716187477, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=0.05, T=10, N=10): 	 { "mean":-0.033344123512506485, "stdv":0.014589507132768631, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":-0.15287160873413086, "stdv":0.06315521150827408, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.15010632574558258, "stdv":0.06055503711104393, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":-0.1481345146894455, "stdv":0.05860917642712593, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":-0.1470319777727127, "stdv":0.057440534234046936, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":-0.13060936331748962, "stdv":0.057702627032995224, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.12436213344335556, "stdv":0.051559314131736755, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":-0.12239032238721848, "stdv":0.04943345487117767, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":-0.12128779292106628, "stdv":0.04813864827156067, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":-0.10314293205738068, "stdv":0.04852934181690216, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":-0.0996609702706337, "stdv":0.04489476606249809, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":-0.09492389112710953, "stdv":0.039369259029626846, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":-0.09382135421037674, "stdv":0.037866827100515366, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":-0.07385844737291336, "stdv":0.03910870477557182, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":-0.07037648558616638, "stdv":0.0350424088537693, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.0676112249493599, "stdv":0.03143224120140076, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":-0.06453686952590942, "stdv":0.026621660217642784, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":-0.04266569763422012, "stdv":0.030393365770578384, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":-0.03918374329805374, "stdv":0.02576560713350773, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":-0.03641847148537636, "stdv":0.02137116529047489, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('train', 'test'), sampler='sde', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":-0.03444666042923927, "stdv":0.017469752579927444, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sgd', 'sde'), eta=0.25, T=10, N=10): 	 { "mean":0.15606184303760529, "stdv":0.06618404388427734, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sgd', 'sde'), eta=0.2, T=10, N=10): 	 { "mean":0.12690788507461548, "stdv":0.054257944226264954, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sgd', 'sde'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.09675387293100357, "stdv":0.04168875515460968, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sgd', 'sde'), eta=0.1, T=10, N=10): 	 { "mean":0.06556838750839233, "stdv":0.02845834754407406, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sgd', 'sde'), eta=0.05, T=10, N=10): 	 { "mean":0.03332456946372986, "stdv":0.014560210518538952, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sde', 'sgd'), eta=0.25, T=10, N=10): 	 { "mean":0.15877197682857513, "stdv":0.06634169071912766, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sde', 'sgd'), eta=0.2, T=10, N=10): 	 { "mean":0.12887412309646606, "stdv":0.054310142993927, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sde', 'sgd'), eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.09803569316864014, "stdv":0.04165202006697655, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sde', 'sgd'), eta=0.1, T=10, N=10): 	 { "mean":0.06626663357019424, "stdv":0.028371552005410194, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler=('sde', 'sgd'), eta=0.05, T=10, N=10): 	 { "mean":0.0335816852748394, "stdv":0.014480967074632645, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=0.25, T=10, N=10): 	 { "mean":0.15848025679588318, "stdv":0.06645316630601883, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=0.2, T=10, N=10): 	 { "mean":0.1286545991897583, "stdv":0.05434330180287361, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.0978938490152359, "stdv":0.041641369462013245, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=0.1, T=10, N=10): 	 { "mean":0.06619559973478317, "stdv":0.028344715014100075, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=0.05, T=10, N=10): 	 { "mean":0.033562131226062775, "stdv":0.014459400437772274, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.25, 0.2), T=10, N=10): 	 { "mean":0.1320643573999405, "stdv":0.057693030685186386, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.25, 0.15000000000000002), T=10, N=10): 	 { "mean":0.10399119555950165, "stdv":0.04839298501610756, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.25, 0.1), T=10, N=10): 	 { "mean":0.07419394701719284, "stdv":0.03891483321785927, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.25, 0.05), T=10, N=10): 	 { "mean":0.04261154308915138, "stdv":0.030221939086914062, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.2, 0.25), T=10, N=10): 	 { "mean":0.155070498585701, "stdv":0.0633106678724289, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.2, 0.15000000000000002), T=10, N=10): 	 { "mean":0.10058143734931946, "stdv":0.04474516212940216, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.2, 0.1), T=10, N=10): 	 { "mean":0.07078419625759125, "stdv":0.03483171388506889, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.2, 0.05), T=10, N=10): 	 { "mean":0.039201777428388596, "stdv":0.02557304874062538, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.15000000000000002, 0.25), T=10, N=10): 	 { "mean":0.15238291025161743, "stdv":0.060719653964042664, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.15000000000000002, 0.2), T=10, N=10): 	 { "mean":0.12596702575683594, "stdv":0.05154864862561226, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.15000000000000002, 0.1), T=10, N=10): 	 { "mean":0.0680966004729271, "stdv":0.03123035840690136, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.15000000000000002, 0.05), T=10, N=10): 	 { "mean":0.03651419281959534, "stdv":0.0211822297424078, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.1, 0.25), T=10, N=10): 	 { "mean":0.1504819095134735, "stdv":0.05879383534193039, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.1, 0.2), T=10, N=10): 	 { "mean":0.12406602501869202, "stdv":0.049445897340774536, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.1, 0.15000000000000002), T=10, N=10): 	 { "mean":0.09599285572767258, "stdv":0.03925615921616554, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.1, 0.05), T=10, N=10): 	 { "mean":0.034613195806741714, "stdv":0.017304634675383568, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.05, 0.25), T=10, N=10): 	 { "mean":0.14943084120750427, "stdv":0.05764357000589371, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.05, 0.2), T=10, N=10): 	 { "mean":0.12301495671272278, "stdv":0.04817323759198189, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.05, 0.15000000000000002), T=10, N=10): 	 { "mean":0.09494178742170334, "stdv":0.03777966648340225, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sgd', eta=(0.05, 0.1), T=10, N=10): 	 { "mean":0.06514453887939453, "stdv":0.026475848630070686, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=0.25, T=10, N=10): 	 { "mean":0.15635356307029724, "stdv":0.06628483533859253, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=0.2, T=10, N=10): 	 { "mean":0.12712740898132324, "stdv":0.05436496436595917, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=0.15000000000000002, T=10, N=10): 	 { "mean":0.09689570963382721, "stdv":0.04177979379892349, "nb_samples":1000 },
    OptimKey(kind='diff', metric='loss', evalset=('test', 'train'), sampler='sde', eta=0.1, T=10, N=10): 	 { "mean":0.06563940644264221, "stdv":0.028520548716187477, "nb_samples":1000 },
